% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +1.063116325e+01 +1.063116325e+01 -9.893688367e+02 -9.893688367e+02 -2.2944e-01 -3.2468e-01 -5.1887e-02
4 +8.283003431e+00 +8.283003431e+00 -9.917169966e+02 -9.917169966e+02 -4.5937e-01 +9.7082e-03 -7.2112e-02
13 +7.399576171e+00 +7.399576171e+00 -9.926004238e+02 -9.926004238e+02 -4.7802e-04 +2.1758e-02 -3.3880e-01
37 +3.086739723e+00 +3.086739723e+00 -9.969132603e+02 -9.969132603e+02 +2.0494e-01 +3.4273e-01 -6.3538e-01
79 +2.462720389e+00 +2.462720389e+00 -9.975372796e+02 -9.975372796e+02 +1.3379e+00 +3.7742e-03 -5.2856e-01
145 +2.291070200e+00 +2.291070200e+00 -9.977089298e+02 -9.977089298e+02 -5.7879e-02 -6.6277e-01 -1.9976e+00
1455 +1.918532521e+00 +1.918532521e+00 -9.980814675e+02 -9.980814675e+02 +4.9749e+00 -1.4056e-01 -2.4630e+00
1531 +1.534641893e+00 +1.534641893e+00 -9.984653581e+02 -9.984653581e+02 +4.9665e+00 -3.6698e-01 -2.8176e+00
% function evaluation | noise-free fitness - Fopt (4.819000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.032196882e+01 +1.032196882e+01 +5.851196882e+01 +5.851196882e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +4.034635577e+00 +4.034635577e+00 +5.222463558e+01 +5.222463558e+01 +3.8920e-01 +3.0750e-01 -1.2658e-01
276 +2.368757643e+00 +2.368757643e+00 +5.055875764e+01 +5.055875764e+01 -5.7262e+00 -9.3232e-01 +8.0619e-01
935 +1.242003827e+00 +1.242003827e+00 +4.943200383e+01 +4.943200383e+01 -1.7695e+00 +3.5061e-01 +3.1049e+00
1169 +7.311699729e-01 +7.311699729e-01 +4.892116997e+01 +4.892116997e+01 -1.8186e+00 +3.8954e-01 +3.1173e+00
1195 +6.133255359e-01 +6.133255359e-01 +4.880332554e+01 +4.880332554e+01 -1.8152e+00 +3.8502e-01 +3.1223e+00
1206 +3.690644781e-01 +3.690644781e-01 +4.855906448e+01 +4.855906448e+01 -1.8164e+00 +3.8815e-01 +3.1209e+00
1238 +1.441589588e-01 +1.441589588e-01 +4.833415896e+01 +4.833415896e+01 -1.8152e+00 +3.8783e-01 +3.1217e+00
1274 +1.392685272e-01 +1.392685272e-01 +4.832926853e+01 +4.832926853e+01 -1.8143e+00 +3.8595e-01 +3.1233e+00
1322 +1.286220626e-01 +1.286220626e-01 +4.831862206e+01 +4.831862206e+01 -1.8143e+00 +3.8594e-01 +3.1233e+00
