% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
6321 +3.619434295e+03 +3.619434295e+03 +3.449234295e+03 +3.449234295e+03 -1.7539e+00 -2.0293e+00 -1.3550e+00 +3.3458e+00 +4.2000e+00 -7.0062e-01 -5.5475e-01 +8.1279e-01 -2.1735e+00 +3.2548e+00 -7.2051e-01 +1.8886e-01 -2.2084e+00 -6.7737e-01 -1.2969e+00 -1.2634e+00 -1.4814e+00 +4.1598e+00 +2.2543e+00 +3.4972e-01
6391 +3.542383945e+03 +3.542383945e+03 +3.372183945e+03 +3.372183945e+03 -1.8046e+00 -2.0368e+00 -1.3560e+00 +3.3409e+00 +4.1877e+00 -7.2145e-01 -5.5635e-01 +8.0829e-01 -2.1577e+00 +3.2743e+00 -7.2086e-01 +1.9062e-01 -2.2175e+00 -6.8068e-01 -1.3129e+00 -1.2653e+00 -1.4832e+00 +4.1886e+00 +2.2555e+00 +3.4812e-01
6485 +3.466524673e+03 +3.466524673e+03 +3.296324673e+03 +3.296324673e+03 -1.7944e+00 -2.0469e+00 -1.3595e+00 +3.3433e+00 +4.1766e+00 -7.2939e-01 -5.5265e-01 +8.1482e-01 -2.1789e+00 +3.2917e+00 -7.2520e-01 +1.9647e-01 -2.2088e+00 -6.7806e-01 -1.3303e+00 -1.2639e+00 -1.4808e+00 +4.2104e+00 +2.2755e+00 +3.4687e-01
6611 +3.383882769e+03 +3.383882769e+03 +3.213682769e+03 +3.213682769e+03 -1.8172e+00 -2.0517e+00 -1.3615e+00 +3.3427e+00 +4.1683e+00 -7.4267e-01 -5.5458e-01 +8.2215e-01 -2.2278e+00 +3.3101e+00 -7.2320e-01 +1.9264e-01 -2.2013e+00 -6.9325e-01 -1.3352e+00 -1.2676e+00 -1.4826e+00 +4.2567e+00 +2.3156e+00 +3.5429e-01
6917 +3.309613924e+03 +3.309613924e+03 +3.139413924e+03 +3.139413924e+03 -1.8205e+00 -2.0390e+00 -1.3601e+00 +3.3433e+00 +4.1563e+00 -7.5118e-01 -5.5333e-01 +8.3255e-01 -2.2320e+00 +3.3326e+00 -7.2205e-01 +1.9748e-01 -2.1990e+00 -7.0192e-01 -1.3500e+00 -1.2748e+00 -1.4782e+00 +4.2837e+00 +2.3205e+00 +3.5058e-01
7099 +3.234213276e+03 +3.234213276e+03 +3.064013276e+03 +3.064013276e+03 -1.8253e+00 -2.0427e+00 -1.3537e+00 +3.3429e+00 +4.1491e+00 -7.4988e-01 -5.5291e-01 +8.5539e-01 -2.2612e+00 +3.3445e+00 -7.1846e-01 +1.9713e-01 -2.1975e+00 -7.0408e-01 -1.3399e+00 -1.2756e+00 -1.4802e+00 +4.2940e+00 +2.3560e+00 +3.5298e-01
7273 +3.161604962e+03 +3.161604962e+03 +2.991404962e+03 +2.991404962e+03 -1.8217e+00 -2.0383e+00 -1.3524e+00 +3.3433e+00 +4.1483e+00 -7.6714e-01 -5.4937e-01 +8.7772e-01 -2.3080e+00 +3.3633e+00 -7.1150e-01 +1.8703e-01 -2.1890e+00 -7.0594e-01 -1.3259e+00 -1.2825e+00 -1.4853e+00 +4.3327e+00 +2.3965e+00 +3.4778e-01
7403 +3.084820111e+03 +3.084820111e+03 +2.914620111e+03 +2.914620111e+03 -1.8232e+00 -2.0172e+00 -1.3470e+00 +3.3481e+00 +4.1176e+00 -7.7394e-01 -5.4810e-01 +9.0060e-01 -2.3502e+00 +3.3802e+00 -7.1396e-01 +2.0344e-01 -2.1892e+00 -7.1091e-01 -1.3375e+00 -1.2832e+00 -1.4864e+00 +4.3137e+00 +2.3886e+00 +3.2941e-01
7515 +3.018668804e+03 +3.018668804e+03 +2.848468804e+03 +2.848468804e+03 -1.7955e+00 -2.0086e+00 -1.3479e+00 +3.3537e+00 +4.1078e+00 -7.7460e-01 -5.4463e-01 +9.2455e-01 -2.3141e+00 +3.3975e+00 -7.1527e-01 +2.0346e-01 -2.1856e+00 -6.9960e-01 -1.3007e+00 -1.2880e+00 -1.4970e+00 +4.3264e+00 +2.3755e+00 +3.2215e-01
7748 +2.947223196e+03 +2.947223196e+03 +2.777023196e+03 +2.777023196e+03 -1.7517e+00 -2.0127e+00 -1.3446e+00 +3.3516e+00 +4.0741e+00 -7.9299e-01 -5.4081e-01 +9.5920e-01 -2.2946e+00 +3.4367e+00 -7.0338e-01 +2.1765e-01 -2.1776e+00 -6.7018e-01 -1.2858e+00 -1.2815e+00 -1.4858e+00 +4.3292e+00 +2.3537e+00 +3.2141e-01
8025 +2.882349023e+03 +2.882349023e+03 +2.712149023e+03 +2.712149023e+03 -1.7538e+00 -2.0010e+00 -1.3481e+00 +3.3523e+00 +4.0565e+00 -7.7985e-01 -5.4686e-01 +9.9065e-01 -2.2861e+00 +3.4620e+00 -7.0302e-01 +2.2323e-01 -2.1689e+00 -6.7611e-01 -1.3316e+00 -1.2822e+00 -1.4867e+00 +4.3309e+00 +2.3587e+00 +3.1617e-01
8241 +2.816339839e+03 +2.816339839e+03 +2.646139839e+03 +2.646139839e+03 -1.7663e+00 -2.0128e+00 -1.3515e+00 +3.3521e+00 +4.0420e+00 -7.7589e-01 -5.4412e-01 +1.0235e+00 -2.2557e+00 +3.4752e+00 -6.8975e-01 +2.1922e-01 -2.1665e+00 -6.7279e-01 -1.3394e+00 -1.2850e+00 -1.4943e+00 +4.3480e+00 +2.3481e+00 +3.1334e-01
8494 +2.752142713e+03 +2.752142713e+03 +2.581942713e+03 +2.581942713e+03 -1.7656e+00 -2.0108e+00 -1.3432e+00 +3.3518e+00 +4.0057e+00 -7.8418e-01 -5.4233e-01 +1.0689e+00 -2.2611e+00 +3.5137e+00 -6.8463e-01 +2.1728e-01 -2.1580e+00 -6.7205e-01 -1.3502e+00 -1.2841e+00 -1.4974e+00 +4.3606e+00 +2.3323e+00 +3.1160e-01
8776 +2.690716777e+03 +2.690716777e+03 +2.520516777e+03 +2.520516777e+03 -1.7551e+00 -1.9996e+00 -1.3390e+00 +3.3502e+00 +3.9879e+00 -7.7125e-01 -5.3837e-01 +1.1135e+00 -2.2594e+00 +3.5254e+00 -6.6866e-01 +2.1318e-01 -2.1498e+00 -6.7221e-01 -1.3656e+00 -1.2817e+00 -1.5002e+00 +4.3637e+00 +2.3292e+00 +3.1131e-01
9110 +2.627048194e+03 +2.627048194e+03 +2.456848194e+03 +2.456848194e+03 -1.7608e+00 -2.0015e+00 -1.3292e+00 +3.3528e+00 +3.9715e+00 -7.5918e-01 -5.3807e-01 +1.1718e+00 -2.2386e+00 +3.5449e+00 -6.4542e-01 +2.1860e-01 -2.1400e+00 -6.7884e-01 -1.3835e+00 -1.2847e+00 -1.4985e+00 +4.3685e+00 +2.3123e+00 +3.0852e-01
9360 +2.565561731e+03 +2.565561731e+03 +2.395361731e+03 +2.395361731e+03 -1.7645e+00 -2.0007e+00 -1.3385e+00 +3.3532e+00 +3.9344e+00 -7.5949e-01 -5.4017e-01 +1.2433e+00 -2.2512e+00 +3.5710e+00 -6.4141e-01 +2.1287e-01 -2.1085e+00 -6.7161e-01 -1.3880e+00 -1.2848e+00 -1.4961e+00 +4.3782e+00 +2.3207e+00 +3.0044e-01
9849 +2.509752797e+03 +2.509752797e+03 +2.339552797e+03 +2.339552797e+03 -1.7544e+00 -1.9947e+00 -1.3500e+00 +3.3539e+00 +3.8930e+00 -7.6588e-01 -5.5159e-01 +1.2828e+00 -2.2628e+00 +3.6137e+00 -6.4989e-01 +2.1194e-01 -2.0895e+00 -6.6422e-01 -1.4371e+00 -1.2819e+00 -1.4904e+00 +4.3933e+00 +2.3110e+00 +2.9692e-01
10345 +2.454090232e+03 +2.454090232e+03 +2.283890232e+03 +2.283890232e+03 -1.7651e+00 -1.9969e+00 -1.3410e+00 +3.3560e+00 +3.8662e+00 -7.6529e-01 -5.5257e-01 +1.3401e+00 -2.2569e+00 +3.6450e+00 -6.4043e-01 +2.1359e-01 -2.0657e+00 -6.6101e-01 -1.4627e+00 -1.2749e+00 -1.4897e+00 +4.3929e+00 +2.3070e+00 +2.9499e-01
10690 +2.395938960e+03 +2.395938960e+03 +2.225738960e+03 +2.225738960e+03 -1.7626e+00 -1.9963e+00 -1.3360e+00 +3.3548e+00 +3.8297e+00 -7.6259e-01 -5.5206e-01 +1.3997e+00 -2.2608e+00 +3.6802e+00 -6.3001e-01 +2.1290e-01 -2.0429e+00 -6.4979e-01 -1.4683e+00 -1.2707e+00 -1.4895e+00 +4.3939e+00 +2.3031e+00 +2.9809e-01
10950 +2.340795063e+03 +2.340795063e+03 +2.170595063e+03 +2.170595063e+03 -1.7607e+00 -1.9977e+00 -1.3415e+00 +3.3546e+00 +3.7833e+00 -7.5082e-01 -5.5352e-01 +1.4589e+00 -2.2719e+00 +3.7189e+00 -6.3321e-01 +2.1106e-01 -2.0353e+00 -6.4858e-01 -1.4802e+00 -1.2769e+00 -1.4899e+00 +4.4132e+00 +2.3094e+00 +2.9861e-01
11169 +2.288424338e+03 +2.288424338e+03 +2.118224338e+03 +2.118224338e+03 -1.7640e+00 -1.9950e+00 -1.3395e+00 +3.3545e+00 +3.7614e+00 -7.4250e-01 -5.5274e-01 +1.5078e+00 -2.2739e+00 +3.7364e+00 -6.2654e-01 +2.1367e-01 -2.0089e+00 -6.4661e-01 -1.4853e+00 -1.2755e+00 -1.4908e+00 +4.4155e+00 +2.3079e+00 +2.9526e-01
11287 +2.237954193e+03 +2.237954193e+03 +2.067754193e+03 +2.067754193e+03 -1.7641e+00 -1.9954e+00 -1.3350e+00 +3.3544e+00 +3.7523e+00 -7.4067e-01 -5.5148e-01 +1.5478e+00 -2.2671e+00 +3.7548e+00 -5.9719e-01 +2.1096e-01 -2.0113e+00 -6.3858e-01 -1.4929e+00 -1.2770e+00 -1.4921e+00 +4.4215e+00 +2.3069e+00 +2.9536e-01
11417 +2.181739796e+03 +2.181739796e+03 +2.011539796e+03 +2.011539796e+03 -1.7754e+00 -1.9854e+00 -1.3271e+00 +3.3542e+00 +3.7253e+00 -7.4595e-01 -5.5119e-01 +1.5977e+00 -2.2755e+00 +3.7698e+00 -5.8133e-01 +2.0478e-01 -2.0085e+00 -6.4455e-01 -1.4799e+00 -1.2829e+00 -1.4937e+00 +4.4322e+00 +2.3082e+00 +2.9500e-01
11632 +2.133184452e+03 +2.133184452e+03 +1.962984452e+03 +1.962984452e+03 -1.7887e+00 -1.9781e+00 -1.3326e+00 +3.3541e+00 +3.7016e+00 -7.2913e-01 -5.4614e-01 +1.6158e+00 -2.2834e+00 +3.7943e+00 -5.7139e-01 +2.1026e-01 -2.0027e+00 -6.3750e-01 -1.4883e+00 -1.2887e+00 -1.4964e+00 +4.4410e+00 +2.3161e+00 +3.0339e-01
11770 +2.085689572e+03 +2.085689572e+03 +1.915489572e+03 +1.915489572e+03 -1.7871e+00 -1.9757e+00 -1.3327e+00 +3.3533e+00 +3.6866e+00 -7.2694e-01 -5.4701e-01 +1.6781e+00 -2.2846e+00 +3.8093e+00 -5.5934e-01 +2.1447e-01 -1.9864e+00 -6.3266e-01 -1.4910e+00 -1.2889e+00 -1.4966e+00 +4.4432e+00 +2.3166e+00 +3.0079e-01
11973 +2.037683019e+03 +2.037683019e+03 +1.867483019e+03 +1.867483019e+03 -1.7942e+00 -1.9794e+00 -1.3284e+00 +3.3542e+00 +3.6617e+00 -7.1853e-01 -5.4704e-01 +1.6922e+00 -2.2916e+00 +3.8340e+00 -5.5028e-01 +2.2124e-01 -1.9884e+00 -6.3020e-01 -1.4885e+00 -1.2780e+00 -1.4967e+00 +4.4415e+00 +2.3138e+00 +2.9803e-01
12236 +1.994443186e+03 +1.994443186e+03 +1.824243186e+03 +1.824243186e+03 -1.7865e+00 -1.9797e+00 -1.3256e+00 +3.3546e+00 +3.6478e+00 -7.1644e-01 -5.4976e-01 +1.7344e+00 -2.2936e+00 +3.8612e+00 -5.3935e-01 +2.2303e-01 -1.9801e+00 -6.3190e-01 -1.5247e+00 -1.2736e+00 -1.4957e+00 +4.4567e+00 +2.3139e+00 +2.9641e-01
12429 +1.947007325e+03 +1.947007325e+03 +1.776807325e+03 +1.776807325e+03 -1.7865e+00 -1.9821e+00 -1.3207e+00 +3.3544e+00 +3.6095e+00 -7.1376e-01 -5.4823e-01 +1.7665e+00 -2.3074e+00 +3.9176e+00 -5.4219e-01 +2.3418e-01 -1.9618e+00 -6.2360e-01 -1.5557e+00 -1.2702e+00 -1.4961e+00 +4.4636e+00 +2.3111e+00 +2.9741e-01
12665 +1.905439771e+03 +1.905439771e+03 +1.735239771e+03 +1.735239771e+03 -1.7853e+00 -1.9776e+00 -1.3228e+00 +3.3546e+00 +3.5974e+00 -7.2139e-01 -5.4637e-01 +1.8023e+00 -2.2976e+00 +3.9299e+00 -5.3699e-01 +2.3941e-01 -1.9511e+00 -6.1604e-01 -1.5617e+00 -1.2613e+00 -1.4994e+00 +4.4702e+00 +2.3139e+00 +2.9811e-01
12928 +1.861280716e+03 +1.861280716e+03 +1.691080716e+03 +1.691080716e+03 -1.7838e+00 -1.9749e+00 -1.3229e+00 +3.3549e+00 +3.5591e+00 -7.1329e-01 -5.4623e-01 +1.8557e+00 -2.2959e+00 +3.9735e+00 -5.2845e-01 +2.3972e-01 -1.9357e+00 -6.1086e-01 -1.5865e+00 -1.2656e+00 -1.4994e+00 +4.4865e+00 +2.3119e+00 +2.9949e-01
13177 +1.818599249e+03 +1.818599249e+03 +1.648399249e+03 +1.648399249e+03 -1.7789e+00 -1.9711e+00 -1.3238e+00 +3.3555e+00 +3.5368e+00 -7.1309e-01 -5.4816e-01 +1.8953e+00 -2.2980e+00 +3.9973e+00 -5.2619e-01 +2.4391e-01 -1.9177e+00 -6.0029e-01 -1.5947e+00 -1.2575e+00 -1.5004e+00 +4.4828e+00 +2.3123e+00 +2.9997e-01
13490 +1.777533528e+03 +1.777533528e+03 +1.607333528e+03 +1.607333528e+03 -1.7816e+00 -1.9728e+00 -1.3247e+00 +3.3561e+00 +3.5169e+00 -7.1351e-01 -5.4753e-01 +1.9240e+00 -2.2990e+00 +4.0209e+00 -5.2397e-01 +2.4667e-01 -1.9040e+00 -5.8478e-01 -1.6163e+00 -1.2494e+00 -1.4989e+00 +4.4795e+00 +2.3110e+00 +3.0298e-01
13871 +1.736786134e+03 +1.736786134e+03 +1.566586134e+03 +1.566586134e+03 -1.7785e+00 -1.9760e+00 -1.3238e+00 +3.3560e+00 +3.4993e+00 -7.1668e-01 -5.4797e-01 +1.9502e+00 -2.2997e+00 +4.0491e+00 -5.1805e-01 +2.5070e-01 -1.8902e+00 -5.7747e-01 -1.6366e+00 -1.2439e+00 -1.4986e+00 +4.4915e+00 +2.3118e+00 +3.0257e-01
14081 +1.695040333e+03 +1.695040333e+03 +1.524840333e+03 +1.524840333e+03 -1.7783e+00 -1.9793e+00 -1.3174e+00 +3.3563e+00 +3.4774e+00 -7.1926e-01 -5.4888e-01 +1.9862e+00 -2.3037e+00 +4.0722e+00 -5.0854e-01 +2.5025e-01 -1.8825e+00 -5.7235e-01 -1.6504e+00 -1.2423e+00 -1.4985e+00 +4.4957e+00 +2.3099e+00 +3.0207e-01
14379 +1.659540815e+03 +1.659540815e+03 +1.489340815e+03 +1.489340815e+03 -1.7758e+00 -1.9772e+00 -1.3155e+00 +3.3563e+00 +3.4575e+00 -7.1865e-01 -5.4817e-01 +2.0092e+00 -2.3091e+00 +4.0972e+00 -5.0311e-01 +2.5141e-01 -1.8826e+00 -5.7110e-01 -1.6658e+00 -1.2330e+00 -1.4979e+00 +4.5042e+00 +2.3136e+00 +3.0133e-01
14635 +1.621125546e+03 +1.621125546e+03 +1.450925546e+03 +1.450925546e+03 -1.7722e+00 -1.9793e+00 -1.3137e+00 +3.3567e+00 +3.4380e+00 -7.1698e-01 -5.5050e-01 +2.0512e+00 -2.3062e+00 +4.1263e+00 -5.0302e-01 +2.5409e-01 -1.8659e+00 -5.7171e-01 -1.6843e+00 -1.2280e+00 -1.4980e+00 +4.5122e+00 +2.3146e+00 +3.0186e-01
14887 +1.584034525e+03 +1.584034525e+03 +1.413834525e+03 +1.413834525e+03 -1.7741e+00 -1.9820e+00 -1.3148e+00 +3.3570e+00 +3.4143e+00 -7.1584e-01 -5.4998e-01 +2.0736e+00 -2.3087e+00 +4.1585e+00 -5.0379e-01 +2.5604e-01 -1.8609e+00 -5.6782e-01 -1.7275e+00 -1.2212e+00 -1.4989e+00 +4.5219e+00 +2.3126e+00 +3.0190e-01
15065 +1.548211654e+03 +1.548211654e+03 +1.378011654e+03 +1.378011654e+03 -1.7724e+00 -1.9876e+00 -1.3124e+00 +3.3568e+00 +3.4066e+00 -7.1472e-01 -5.4825e-01 +2.1070e+00 -2.3064e+00 +4.1846e+00 -4.9891e-01 +2.5799e-01 -1.8447e+00 -5.6408e-01 -1.7817e+00 -1.2136e+00 -1.4983e+00 +4.5277e+00 +2.3129e+00 +3.0082e-01
15267 +1.506874779e+03 +1.506874779e+03 +1.336674779e+03 +1.336674779e+03 -1.7741e+00 -1.9887e+00 -1.3137e+00 +3.3571e+00 +3.3782e+00 -7.1468e-01 -5.4714e-01 +2.1488e+00 -2.3115e+00 +4.2063e+00 -4.9593e-01 +2.5490e-01 -1.8326e+00 -5.5141e-01 -1.7722e+00 -1.2032e+00 -1.5012e+00 +4.5279e+00 +2.3121e+00 +3.0109e-01
15487 +1.478707187e+03 +1.478707187e+03 +1.308507187e+03 +1.308507187e+03 -1.7713e+00 -1.9882e+00 -1.3192e+00 +3.3575e+00 +3.3584e+00 -7.1016e-01 -5.4728e-01 +2.1555e+00 -2.3213e+00 +4.2221e+00 -4.8776e-01 +2.5609e-01 -1.8423e+00 -5.4415e-01 -1.7504e+00 -1.1973e+00 -1.5028e+00 +4.5388e+00 +2.3128e+00 +3.0197e-01
15591 +1.445015044e+03 +1.445015044e+03 +1.274815044e+03 +1.274815044e+03 -1.7715e+00 -1.9846e+00 -1.3204e+00 +3.3576e+00 +3.3432e+00 -7.1499e-01 -5.4468e-01 +2.1785e+00 -2.3218e+00 +4.2535e+00 -4.8926e-01 +2.5902e-01 -1.8331e+00 -5.3536e-01 -1.7987e+00 -1.1976e+00 -1.5047e+00 +4.5461e+00 +2.3125e+00 +3.0246e-01
15827 +1.408646013e+03 +1.408646013e+03 +1.238446013e+03 +1.238446013e+03 -1.7704e+00 -1.9939e+00 -1.3189e+00 +3.3574e+00 +3.3242e+00 -7.1519e-01 -5.4559e-01 +2.1917e+00 -2.3289e+00 +4.2748e+00 -4.8404e-01 +2.5922e-01 -1.8372e+00 -5.2823e-01 -1.8041e+00 -1.1925e+00 -1.5064e+00 +4.5595e+00 +2.3112e+00 +3.0115e-01
16032 +1.379901017e+03 +1.379901017e+03 +1.209701017e+03 +1.209701017e+03 -1.7727e+00 -1.9927e+00 -1.3196e+00 +3.3572e+00 +3.3103e+00 -7.1198e-01 -5.4281e-01 +2.2229e+00 -2.3348e+00 +4.2932e+00 -4.8082e-01 +2.6127e-01 -1.8053e+00 -5.1866e-01 -1.8231e+00 -1.1883e+00 -1.5064e+00 +4.5518e+00 +2.3116e+00 +3.0130e-01
16186 +1.345120275e+03 +1.345120275e+03 +1.174920275e+03 +1.174920275e+03 -1.7765e+00 -1.9960e+00 -1.3239e+00 +3.3573e+00 +3.2909e+00 -7.1045e-01 -5.4568e-01 +2.2521e+00 -2.3277e+00 +4.3122e+00 -4.7915e-01 +2.6320e-01 -1.7989e+00 -5.0930e-01 -1.8311e+00 -1.1764e+00 -1.5063e+00 +4.5473e+00 +2.3120e+00 +2.9939e-01
16328 +1.318180585e+03 +1.318180585e+03 +1.147980585e+03 +1.147980585e+03 -1.7836e+00 -2.0041e+00 -1.3266e+00 +3.3573e+00 +3.2698e+00 -7.0705e-01 -5.4469e-01 +2.2716e+00 -2.3267e+00 +4.3301e+00 -4.8184e-01 +2.6296e-01 -1.7891e+00 -4.9448e-01 -1.8567e+00 -1.1750e+00 -1.5058e+00 +4.5474e+00 +2.3112e+00 +2.9870e-01
16397 +1.282633830e+03 +1.282633830e+03 +1.112433830e+03 +1.112433830e+03 -1.7842e+00 -2.0066e+00 -1.3253e+00 +3.3571e+00 +3.2529e+00 -7.0860e-01 -5.4601e-01 +2.2958e+00 -2.3346e+00 +4.3486e+00 -4.7657e-01 +2.6321e-01 -1.7924e+00 -4.9213e-01 -1.8620e+00 -1.1631e+00 -1.5046e+00 +4.5505e+00 +2.3138e+00 +2.9824e-01
16657 +1.257178441e+03 +1.257178441e+03 +1.086978441e+03 +1.086978441e+03 -1.7791e+00 -1.9971e+00 -1.3214e+00 +3.3571e+00 +3.2342e+00 -7.0867e-01 -5.5174e-01 +2.3377e+00 -2.3369e+00 +4.3700e+00 -4.7908e-01 +2.6248e-01 -1.7669e+00 -4.9115e-01 -1.8887e+00 -1.1666e+00 -1.5051e+00 +4.5475e+00 +2.3142e+00 +2.9725e-01
16821 +1.227391043e+03 +1.227391043e+03 +1.057191043e+03 +1.057191043e+03 -1.7844e+00 -2.0015e+00 -1.3219e+00 +3.3571e+00 +3.2187e+00 -7.0853e-01 -5.5304e-01 +2.3541e+00 -2.3411e+00 +4.3888e+00 -4.7482e-01 +2.6435e-01 -1.7711e+00 -4.8234e-01 -1.9063e+00 -1.1445e+00 -1.5049e+00 +4.5436e+00 +2.3127e+00 +2.9614e-01
16952 +1.201739729e+03 +1.201739729e+03 +1.031539729e+03 +1.031539729e+03 -1.7945e+00 -2.0073e+00 -1.3248e+00 +3.3571e+00 +3.2138e+00 -7.0858e-01 -5.5301e-01 +2.3626e+00 -2.3517e+00 +4.3962e+00 -4.6955e-01 +2.6701e-01 -1.7688e+00 -4.7847e-01 -1.9136e+00 -1.1351e+00 -1.5054e+00 +4.5430e+00 +2.3119e+00 +2.9691e-01
17122 +1.171930029e+03 +1.171930029e+03 +1.001730029e+03 +1.001730029e+03 -1.7849e+00 -2.0063e+00 -1.3249e+00 +3.3573e+00 +3.2019e+00 -7.0801e-01 -5.5495e-01 +2.3909e+00 -2.3566e+00 +4.4152e+00 -4.6417e-01 +2.6571e-01 -1.7625e+00 -4.7080e-01 -1.9405e+00 -1.1203e+00 -1.5051e+00 +4.5431e+00 +2.3134e+00 +2.9878e-01
17325 +1.147766097e+03 +1.147766097e+03 +9.775660972e+02 +9.775660972e+02 -1.7815e+00 -2.0008e+00 -1.3283e+00 +3.3575e+00 +3.1874e+00 -7.0801e-01 -5.5609e-01 +2.3918e+00 -2.3633e+00 +4.4392e+00 -4.6521e-01 +2.6852e-01 -1.7683e+00 -4.6267e-01 -1.9581e+00 -1.1127e+00 -1.5062e+00 +4.5449e+00 +2.3148e+00 +2.9876e-01
17552 +1.121381271e+03 +1.121381271e+03 +9.511812713e+02 +9.511812713e+02 -1.7759e+00 -2.0067e+00 -1.3264e+00 +3.3576e+00 +3.1674e+00 -7.0803e-01 -5.5639e-01 +2.4269e+00 -2.3631e+00 +4.4615e+00 -4.6326e-01 +2.6885e-01 -1.7512e+00 -4.5417e-01 -1.9719e+00 -1.1010e+00 -1.5051e+00 +4.5457e+00 +2.3143e+00 +2.9880e-01
17787 +1.095386178e+03 +1.095386178e+03 +9.251861776e+02 +9.251861776e+02 -1.7766e+00 -2.0080e+00 -1.3286e+00 +3.3577e+00 +3.1559e+00 -7.0841e-01 -5.5782e-01 +2.4336e+00 -2.3834e+00 +4.4735e+00 -4.6005e-01 +2.6986e-01 -1.7510e+00 -4.4412e-01 -1.9725e+00 -1.1068e+00 -1.5053e+00 +4.5487e+00 +2.3147e+00 +2.9831e-01
17969 +1.071498660e+03 +1.071498660e+03 +9.012986604e+02 +9.012986604e+02 -1.7729e+00 -2.0086e+00 -1.3319e+00 +3.3577e+00 +3.1418e+00 -7.0861e-01 -5.5622e-01 +2.4526e+00 -2.3971e+00 +4.4979e+00 -4.6013e-01 +2.6616e-01 -1.7539e+00 -4.4610e-01 -2.0232e+00 -1.1045e+00 -1.5084e+00 +4.5730e+00 +2.3150e+00 +2.9816e-01
18079 +1.047012827e+03 +1.047012827e+03 +8.768128272e+02 +8.768128272e+02 -1.7827e+00 -2.0195e+00 -1.3338e+00 +3.3578e+00 +3.1273e+00 -7.0583e-01 -5.5614e-01 +2.4663e+00 -2.4101e+00 +4.5150e+00 -4.5405e-01 +2.6605e-01 -1.7571e+00 -4.3912e-01 -2.0391e+00 -1.0835e+00 -1.5086e+00 +4.5741e+00 +2.3172e+00 +2.9706e-01
18386 +1.022421745e+03 +1.022421745e+03 +8.522217448e+02 +8.522217448e+02 -1.7874e+00 -2.0236e+00 -1.3330e+00 +3.3577e+00 +3.1099e+00 -7.0631e-01 -5.5960e-01 +2.4958e+00 -2.4169e+00 +4.5388e+00 -4.5989e-01 +2.6685e-01 -1.7376e+00 -4.3107e-01 -2.0561e+00 -1.0670e+00 -1.5092e+00 +4.5659e+00 +2.3206e+00 +2.9794e-01
18617 +9.989893377e+02 +9.989893377e+02 +8.287893377e+02 +8.287893377e+02 -1.7934e+00 -2.0191e+00 -1.3336e+00 +3.3577e+00 +3.0901e+00 -7.0835e-01 -5.5751e-01 +2.5173e+00 -2.4142e+00 +4.5573e+00 -4.5713e-01 +2.7173e-01 -1.7302e+00 -4.2271e-01 -2.0729e+00 -1.0662e+00 -1.5093e+00 +4.5607e+00 +2.3181e+00 +2.9879e-01
18921 +9.769018753e+02 +9.769018753e+02 +8.067018753e+02 +8.067018753e+02 -1.7982e+00 -2.0241e+00 -1.3335e+00 +3.3576e+00 +3.0705e+00 -7.0695e-01 -5.5802e-01 +2.5330e+00 -2.4173e+00 +4.5815e+00 -4.5741e-01 +2.7628e-01 -1.7288e+00 -4.1930e-01 -2.0812e+00 -1.0537e+00 -1.5104e+00 +4.5678e+00 +2.3186e+00 +2.9855e-01
19260 +9.546090765e+02 +9.546090765e+02 +7.844090765e+02 +7.844090765e+02 -1.8007e+00 -2.0266e+00 -1.3360e+00 +3.3576e+00 +3.0504e+00 -7.0771e-01 -5.5932e-01 +2.5437e+00 -2.4284e+00 +4.6021e+00 -4.5900e-01 +2.7661e-01 -1.7247e+00 -4.0649e-01 -2.0831e+00 -1.0637e+00 -1.5113e+00 +4.5759e+00 +2.3175e+00 +2.9995e-01
19563 +9.323279583e+02 +9.323279583e+02 +7.621279583e+02 +7.621279583e+02 -1.8021e+00 -2.0323e+00 -1.3381e+00 +3.3577e+00 +3.0291e+00 -7.0814e-01 -5.5919e-01 +2.5648e+00 -2.4392e+00 +4.6270e+00 -4.5825e-01 +2.7655e-01 -1.7146e+00 -3.9436e-01 -2.1043e+00 -1.0569e+00 -1.5110e+00 +4.5773e+00 +2.3172e+00 +3.0039e-01
20178 +9.117737824e+02 +9.117737824e+02 +7.415737824e+02 +7.415737824e+02 -1.8050e+00 -2.0345e+00 -1.3401e+00 +3.3575e+00 +3.0022e+00 -7.0945e-01 -5.5974e-01 +2.5944e+00 -2.4405e+00 +4.6501e+00 -4.5675e-01 +2.7652e-01 -1.7080e+00 -3.8355e-01 -2.1085e+00 -1.0508e+00 -1.5119e+00 +4.5821e+00 +2.3172e+00 +3.0024e-01
20699 +8.896394972e+02 +8.896394972e+02 +7.194394972e+02 +7.194394972e+02 -1.8058e+00 -2.0402e+00 -1.3439e+00 +3.3575e+00 +2.9825e+00 -7.0961e-01 -5.5932e-01 +2.6104e+00 -2.4508e+00 +4.6763e+00 -4.5559e-01 +2.8025e-01 -1.7010e+00 -3.6605e-01 -2.1249e+00 -1.0416e+00 -1.5129e+00 +4.5823e+00 +2.3188e+00 +3.0029e-01
